path,dclass,category
DogsImages\Irish_wolfhound\sample_3812.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3813.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3814.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3815.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3816.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3817.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3818.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3819.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3820.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3821.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3822.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3823.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3824.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3825.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3826.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3827.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3828.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3829.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3830.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3831.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3832.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3833.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3834.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3835.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3836.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3837.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3838.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3839.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3840.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3841.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3842.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3843.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3844.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3845.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3846.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3847.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3848.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3849.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3850.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3851.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3852.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3853.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3854.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3855.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3856.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3857.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3858.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3859.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3860.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3861.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3862.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3863.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3864.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3865.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3866.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3867.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3868.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3869.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3870.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3871.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3872.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3873.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3874.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3875.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3876.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3877.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3878.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3879.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3880.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3881.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3882.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3883.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3884.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3885.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3886.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3887.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3888.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3889.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3890.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3891.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3892.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3893.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3894.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3895.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3896.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3897.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3898.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3899.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3900.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3901.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3902.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3903.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3904.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3905.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3906.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3907.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3908.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3909.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3910.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3911.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3912.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3913.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3914.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3915.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3916.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3917.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3918.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3919.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3920.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3921.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3922.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3923.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3924.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3925.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3926.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3927.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3928.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3929.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3930.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3931.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3932.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3933.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3934.jpg,Irish_wolfhound,36
DogsImages\Irish_wolfhound\sample_3935.jpg,Irish_wolfhound,36
DogsImages\Italian_greyhound\sample_3936.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3937.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3938.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3939.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3940.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3941.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3942.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3943.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3944.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3945.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3946.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3947.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3948.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3949.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3950.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3951.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3952.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3953.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3954.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3955.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3956.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3957.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3958.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3959.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3960.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3961.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3962.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3963.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3964.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3965.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3966.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3967.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3968.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3969.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3970.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3971.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3972.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3973.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3974.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3975.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3976.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3977.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3978.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3979.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3980.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3981.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3982.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3983.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3984.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3985.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3986.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3987.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3988.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3989.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3990.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3991.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3992.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3993.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3994.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3995.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3996.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3997.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3998.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_3999.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4000.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4001.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4002.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4003.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4004.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4005.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4006.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4007.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4008.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4009.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4010.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4011.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4012.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4013.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4014.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4015.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4016.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4017.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4018.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4019.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4020.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4021.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4022.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4023.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4024.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4025.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4026.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4027.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4028.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4029.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4030.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4031.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4032.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4033.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4034.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4035.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4036.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4037.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4038.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4039.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4040.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4041.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4042.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4043.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4044.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4045.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4046.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4047.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4048.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4049.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4050.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4051.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4052.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4053.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4054.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4055.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4056.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4057.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4058.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4059.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4060.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4061.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4062.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4063.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4064.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4065.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4066.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4067.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4068.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4069.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4070.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4071.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4072.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4073.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4074.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4075.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4076.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4077.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4078.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4079.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4080.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4081.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4082.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4083.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4084.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4085.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4086.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4087.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4088.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4089.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4090.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4091.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4092.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4093.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4094.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4095.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4096.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4097.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4098.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4099.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4100.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4101.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4102.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4103.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4104.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4105.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4106.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4107.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4108.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4109.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4110.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4111.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4112.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4113.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4114.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4115.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4116.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4117.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4118.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4119.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4120.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4121.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4122.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4123.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4124.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4125.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4126.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4127.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4128.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4129.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4130.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4131.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4132.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4133.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4134.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4135.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4136.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4137.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4138.jpg,Italian_greyhound,37
DogsImages\Italian_greyhound\sample_4139.jpg,Italian_greyhound,37
